t_s,phase,joint,id,name,cmd_deg,present_deg,err_deg,speed_deg_s,load_pct,current_a,volt,temp_c
24.529,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.20,33.0
24.570,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.20,33.0
24.629,step+12r1,6,8,L2 yaw,12.000,0.000,12.000,0.00,2.4,0.000,12.20,33.0
24.669,step+12r1,6,8,L2 yaw,12.000,0.000,12.000,0.00,2.4,0.000,12.20,33.0
24.720,step+12r1,6,8,L2 yaw,12.000,0.439,11.561,439.20,8.0,0.013,12.10,33.0
24.761,step+12r1,6,8,L2 yaw,12.000,0.439,11.561,439.20,8.0,0.013,12.10,33.0
24.812,step+12r1,6,8,L2 yaw,12.000,2.109,9.891,1098.00,11.6,0.019,12.20,33.0
24.852,step+12r1,6,8,L2 yaw,12.000,2.109,9.891,1098.00,11.6,0.019,12.20,33.0
24.903,step+12r1,6,8,L2 yaw,12.000,4.746,7.254,1537.20,13.2,0.013,12.10,33.0
24.944,step+12r1,6,8,L2 yaw,12.000,4.746,7.254,1537.20,13.2,0.013,12.10,33.0
24.995,step+12r1,6,8,L2 yaw,12.000,7.471,4.529,1537.20,13.6,0.019,12.20,33.0
25.036,step+12r1,6,8,L2 yaw,12.000,7.471,4.529,1537.20,13.6,0.019,12.20,33.0
25.086,step+12r1,6,8,L2 yaw,12.000,10.020,1.980,1098.00,9.6,0.006,12.10,33.0
25.127,step+12r1,6,8,L2 yaw,12.000,10.020,1.980,1098.00,9.6,0.006,12.10,33.0
25.178,step+12r1,6,8,L2 yaw,12.000,11.338,0.662,658.80,5.6,0.006,12.20,33.0
25.218,step+12r1,6,8,L2 yaw,12.000,11.338,0.662,658.80,5.6,0.006,12.20,33.0
25.269,step+12r1,6,8,L2 yaw,12.000,11.777,0.223,0.00,3.2,0.006,12.10,33.0
25.273,return,6,8,L2 yaw,0.176,11.777,-11.602,0.00,3.2,0.006,12.10,33.0
25.314,return,6,8,L2 yaw,0.176,11.777,-11.602,0.00,3.2,0.006,12.10,33.0
25.365,return,6,8,L2 yaw,0.176,11.777,-11.602,0.00,7.6,0.013,12.20,33.0
25.405,return,6,8,L2 yaw,0.176,11.777,-11.602,0.00,7.6,0.013,12.20,33.0
25.456,return,6,8,L2 yaw,0.176,10.283,-10.107,-1317.60,10.4,0.013,12.20,33.0
25.497,return,6,8,L2 yaw,0.176,10.283,-10.107,-1317.60,10.4,0.013,12.20,33.0
25.547,return,6,8,L2 yaw,0.176,7.646,-7.471,-1537.20,12.0,0.019,12.10,33.0
25.588,return,6,8,L2 yaw,0.176,7.646,-7.471,-1537.20,12.0,0.019,12.10,33.0
25.639,return,6,8,L2 yaw,0.176,4.834,-4.658,-1537.20,12.0,0.013,12.10,33.0
25.679,return,6,8,L2 yaw,0.176,4.834,-4.658,-1537.20,12.0,0.013,12.10,33.0
25.730,return,6,8,L2 yaw,0.176,2.285,-2.109,-1098.00,9.2,0.006,12.20,33.0
25.770,return,6,8,L2 yaw,0.176,2.285,-2.109,-1098.00,9.2,0.006,12.20,33.0
25.831,return,6,8,L2 yaw,0.176,0.791,-0.615,-658.80,5.2,0.006,12.20,33.0
25.872,return,6,8,L2 yaw,0.176,0.791,-0.615,-658.80,5.2,0.006,12.20,33.0
25.938,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
25.982,step-12r1,6,8,L2 yaw,-11.648,0.352,-12.000,0.00,2.4,0.000,12.20,33.0
26.033,step-12r1,6,8,L2 yaw,-11.648,0.352,-12.000,0.00,6.0,0.013,12.10,33.0
26.074,step-12r1,6,8,L2 yaw,-11.648,0.352,-12.000,0.00,6.0,0.013,12.10,33.0
26.135,step-12r1,6,8,L2 yaw,-11.648,-0.791,-10.857,-878.40,9.2,0.013,12.20,33.0
26.175,step-12r1,6,8,L2 yaw,-11.648,-0.791,-10.857,-878.40,9.2,0.013,12.20,33.0
26.226,step-12r1,6,8,L2 yaw,-11.648,-3.252,-8.396,-1537.20,12.0,0.013,12.20,33.0
26.267,step-12r1,6,8,L2 yaw,-11.648,-3.252,-8.396,-1537.20,12.0,0.013,12.20,33.0
26.317,step-12r1,6,8,L2 yaw,-11.648,-6.064,-5.584,-1537.20,11.6,0.013,12.20,33.0
26.358,step-12r1,6,8,L2 yaw,-11.648,-6.064,-5.584,-1537.20,11.6,0.013,12.20,33.0
26.409,step-12r1,6,8,L2 yaw,-11.648,-8.789,-2.859,-1317.60,10.0,0.013,12.20,33.0
26.450,step-12r1,6,8,L2 yaw,-11.648,-8.789,-2.859,-1317.60,10.0,0.013,12.20,33.0
26.501,step-12r1,6,8,L2 yaw,-11.648,-10.635,-1.014,-878.40,7.2,0.006,12.10,33.0
26.541,step-12r1,6,8,L2 yaw,-11.648,-10.635,-1.014,-878.40,7.2,0.006,12.10,33.0
26.608,step-12r1,6,8,L2 yaw,-11.648,-11.426,-0.223,-219.60,2.4,0.000,12.20,33.0
26.649,step-12r1,6,8,L2 yaw,-11.648,-11.426,-0.223,-219.60,2.4,0.000,12.20,33.0
26.699,step-12r1,6,8,L2 yaw,-11.648,-11.514,-0.135,0.00,2.4,0.000,12.10,33.0
26.703,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,2.4,0.000,12.10,33.0
26.744,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,2.4,0.000,12.10,33.0
26.795,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,7.6,0.013,12.20,33.0
26.835,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,7.6,0.013,12.20,33.0
26.886,return,6,8,L2 yaw,0.176,-10.020,10.195,1098.00,10.0,0.013,12.10,33.0
26.927,return,6,8,L2 yaw,0.176,-10.020,10.195,1098.00,10.0,0.013,12.10,33.0
26.977,return,6,8,L2 yaw,0.176,-7.383,7.559,1537.20,12.0,0.013,12.10,33.0
27.018,return,6,8,L2 yaw,0.176,-7.383,7.559,1537.20,12.0,0.013,12.10,33.0
27.069,return,6,8,L2 yaw,0.176,-4.570,4.746,1756.80,12.0,0.013,12.10,33.0
27.109,return,6,8,L2 yaw,0.176,-4.570,4.746,1756.80,12.0,0.013,12.10,33.0
27.160,return,6,8,L2 yaw,0.176,-2.021,2.197,1317.60,8.4,0.006,12.20,33.0
27.201,return,6,8,L2 yaw,0.176,-2.021,2.197,1317.60,8.4,0.006,12.20,33.0
27.251,return,6,8,L2 yaw,0.176,-0.527,0.703,878.40,5.2,0.000,12.10,33.0
27.292,return,6,8,L2 yaw,0.176,-0.527,0.703,878.40,5.2,0.000,12.10,33.0
27.343,return,6,8,L2 yaw,0.176,0.000,0.176,219.60,2.0,0.006,12.20,33.0
27.383,return,6,8,L2 yaw,0.176,0.000,0.176,219.60,2.0,0.006,12.20,33.0
27.437,ramp,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.10,33.0
27.481,ramp,6,8,L2 yaw,0.283,0.000,0.283,0.00,2.4,0.006,12.10,33.0
27.535,ramp,6,8,L2 yaw,0.371,0.000,0.371,0.00,3.2,0.006,12.20,33.0
27.578,ramp,6,8,L2 yaw,0.479,0.000,0.479,0.00,3.2,0.006,12.20,33.0
27.638,ramp,6,8,L2 yaw,0.566,0.088,0.478,0.00,4.0,0.006,12.10,33.0
27.682,ramp,6,8,L2 yaw,0.685,0.088,0.597,0.00,4.0,0.006,12.10,33.0
27.736,ramp,6,8,L2 yaw,0.773,0.352,0.422,0.00,4.4,0.013,12.10,33.0
27.779,ramp,6,8,L2 yaw,0.881,0.352,0.529,0.00,4.4,0.013,12.10,33.0
27.833,ramp,6,8,L2 yaw,0.968,0.615,0.353,439.20,2.4,0.000,12.10,33.0
27.877,ramp,6,8,L2 yaw,1.076,0.615,0.461,439.20,2.4,0.000,12.10,33.0
27.931,ramp,6,8,L2 yaw,1.163,0.703,0.460,0.00,4.0,0.006,12.10,33.0
27.974,ramp,6,8,L2 yaw,1.271,0.703,0.568,0.00,4.0,0.006,12.10,33.0
28.028,ramp,6,8,L2 yaw,1.359,0.879,0.480,0.00,4.0,0.006,12.10,33.0
28.072,ramp,6,8,L2 yaw,1.466,0.879,0.588,0.00,4.0,0.006,12.10,33.0
28.137,ramp,6,8,L2 yaw,1.554,1.055,0.499,0.00,5.2,0.006,12.20,33.0
28.181,ramp,6,8,L2 yaw,1.683,1.055,0.628,0.00,5.2,0.006,12.20,33.0
28.234,ramp,6,8,L2 yaw,1.770,1.406,0.364,0.00,3.2,0.006,12.20,33.0
28.278,ramp,6,8,L2 yaw,1.878,1.406,0.472,0.00,3.2,0.006,12.20,33.0
28.332,ramp,6,8,L2 yaw,1.965,1.406,0.559,0.00,4.8,0.006,12.10,33.0
28.375,ramp,6,8,L2 yaw,2.073,1.406,0.667,0.00,4.8,0.006,12.10,33.0
28.429,ramp,6,8,L2 yaw,2.160,1.758,0.403,219.60,4.4,0.006,12.10,33.0
28.473,ramp,6,8,L2 yaw,2.268,1.758,0.510,219.60,4.4,0.006,12.10,33.0
28.537,ramp,6,8,L2 yaw,2.356,1.934,0.422,0.00,4.0,0.006,12.20,33.0
28.581,ramp,6,8,L2 yaw,2.484,1.934,0.550,0.00,4.0,0.006,12.20,33.0
28.635,ramp,6,8,L2 yaw,2.571,2.109,0.461,0.00,4.4,0.006,12.10,33.0
28.678,ramp,6,8,L2 yaw,2.679,2.109,0.569,0.00,4.4,0.006,12.10,33.0
28.749,ramp,6,8,L2 yaw,2.767,2.373,0.394,219.60,3.6,0.006,12.20,33.0
28.792,ramp,6,8,L2 yaw,2.907,2.373,0.534,219.60,3.6,0.006,12.20,33.0
28.857,ramp,6,8,L2 yaw,2.995,2.461,0.534,0.00,5.2,0.006,12.10,33.0
28.901,ramp,6,8,L2 yaw,3.124,2.461,0.663,0.00,5.2,0.006,12.10,33.0
28.955,ramp,6,8,L2 yaw,3.212,2.812,0.399,219.60,4.0,0.006,12.10,33.0
28.999,ramp,6,8,L2 yaw,3.320,2.812,0.508,219.60,4.0,0.006,12.10,33.0
29.053,ramp,6,8,L2 yaw,3.408,2.988,0.420,0.00,4.4,0.006,12.20,33.0
29.097,ramp,6,8,L2 yaw,3.516,2.988,0.527,0.00,4.4,0.006,12.20,33.0
29.151,ramp,6,8,L2 yaw,3.604,3.164,0.440,0.00,4.4,0.013,12.10,33.0
29.195,ramp,6,8,L2 yaw,3.712,3.164,0.548,0.00,4.4,0.013,12.10,33.0
29.249,ramp,6,8,L2 yaw,3.799,3.340,0.459,0.00,3.6,0.006,12.20,33.0
29.293,ramp,6,8,L2 yaw,3.907,3.340,0.567,0.00,3.6,0.006,12.20,33.0
29.346,ramp,6,8,L2 yaw,3.994,3.516,0.479,0.00,4.0,0.006,12.10,33.0
29.390,ramp,6,8,L2 yaw,4.102,3.516,0.586,0.00,4.0,0.006,12.10,33.0
29.444,ramp,6,8,L2 yaw,4.189,3.604,0.586,0.00,5.6,0.006,12.20,33.0
29.487,ramp,6,8,L2 yaw,4.297,3.604,0.693,0.00,5.6,0.006,12.20,33.0
29.541,ramp,6,8,L2 yaw,4.384,3.955,0.429,0.00,4.0,0.006,12.20,33.0
29.585,ramp,6,8,L2 yaw,4.492,3.955,0.537,0.00,4.0,0.006,12.20,33.0
29.639,ramp,6,8,L2 yaw,4.579,4.043,0.536,0.00,5.2,0.013,12.20,33.0
29.682,ramp,6,8,L2 yaw,4.687,4.043,0.644,0.00,5.2,0.013,12.20,33.0
29.736,ramp,6,8,L2 yaw,4.774,4.307,0.467,219.60,4.4,0.013,12.10,33.0
29.780,ramp,6,8,L2 yaw,4.882,4.307,0.575,219.60,4.4,0.013,12.10,33.0
29.834,ramp,6,8,L2 yaw,4.970,4.570,0.400,219.60,4.0,0.006,12.20,33.0
29.878,ramp,6,8,L2 yaw,5.078,4.570,0.507,219.60,4.0,0.006,12.20,33.0
29.931,ramp,6,8,L2 yaw,5.164,4.658,0.506,219.60,5.2,0.006,12.10,33.0
29.975,ramp,6,8,L2 yaw,5.272,4.658,0.614,219.60,5.2,0.006,12.10,33.0
30.039,ramp,6,8,L2 yaw,5.360,4.922,0.438,0.00,4.4,0.013,12.20,33.0
30.083,ramp,6,8,L2 yaw,5.487,4.922,0.565,0.00,4.4,0.013,12.20,33.0
30.136,ramp,6,8,L2 yaw,5.575,5.098,0.477,219.60,4.0,0.006,12.20,33.0
30.180,ramp,6,8,L2 yaw,5.682,5.098,0.585,219.60,4.0,0.006,12.20,33.0
30.234,ramp,6,8,L2 yaw,5.769,5.273,0.496,0.00,4.8,0.013,12.10,33.0
30.278,ramp,6,8,L2 yaw,5.877,5.273,0.604,0.00,4.8,0.013,12.10,33.0
30.331,ramp,6,8,L2 yaw,5.965,5.537,0.428,0.00,4.4,0.000,12.10,33.0
30.375,ramp,6,8,L2 yaw,6.072,5.537,0.535,0.00,4.4,0.000,12.10,33.0
30.429,ramp,6,8,L2 yaw,6.160,5.625,0.535,0.00,5.2,0.013,12.10,33.0
30.473,ramp,6,8,L2 yaw,6.176,5.625,0.551,0.00,5.2,0.013,12.10,33.0
30.476,ramp,6,8,L2 yaw,6.176,5.625,0.551,0.00,5.2,0.013,12.10,33.0
30.530,ramp,6,8,L2 yaw,6.089,5.801,0.288,0.00,3.2,0.006,12.10,33.0
30.574,ramp,6,8,L2 yaw,5.982,5.801,0.181,0.00,3.2,0.006,12.10,33.0
30.627,ramp,6,8,L2 yaw,5.894,5.801,0.093,0.00,0.0,0.000,12.10,33.0
30.671,ramp,6,8,L2 yaw,5.786,5.801,-0.014,0.00,0.0,0.000,12.10,33.0
30.725,ramp,6,8,L2 yaw,5.699,5.801,-0.102,0.00,0.0,0.000,12.20,33.0
30.769,ramp,6,8,L2 yaw,5.591,5.801,-0.209,0.00,0.0,0.000,12.20,33.0
30.823,ramp,6,8,L2 yaw,5.504,5.801,-0.297,0.00,3.2,0.006,12.10,33.0
30.866,ramp,6,8,L2 yaw,5.396,5.801,-0.405,0.00,3.2,0.006,12.10,33.0
30.920,ramp,6,8,L2 yaw,5.309,5.801,-0.492,0.00,5.6,0.006,12.10,33.0
30.964,ramp,6,8,L2 yaw,5.201,5.801,-0.600,0.00,5.6,0.006,12.10,33.0
31.018,ramp,6,8,L2 yaw,5.114,5.361,-0.247,-219.60,3.2,0.006,12.20,33.0
31.061,ramp,6,8,L2 yaw,5.006,5.361,-0.355,-219.60,3.2,0.006,12.20,33.0
31.115,ramp,6,8,L2 yaw,4.919,5.361,-0.443,0.00,5.2,0.006,12.10,33.0
31.159,ramp,6,8,L2 yaw,4.811,5.361,-0.550,0.00,5.2,0.006,12.10,33.0
31.213,ramp,6,8,L2 yaw,4.723,5.098,-0.374,0.00,4.0,0.000,12.10,33.0
31.256,ramp,6,8,L2 yaw,4.616,5.098,-0.482,0.00,4.0,0.000,12.10,33.0
31.310,ramp,6,8,L2 yaw,4.529,5.010,-0.481,-219.60,4.8,0.000,12.20,33.0
31.354,ramp,6,8,L2 yaw,4.421,5.010,-0.589,-219.60,4.8,0.000,12.20,33.0
31.407,ramp,6,8,L2 yaw,4.334,4.746,-0.412,0.00,5.2,0.006,12.10,33.0
31.451,ramp,6,8,L2 yaw,4.226,4.746,-0.520,0.00,5.2,0.006,12.10,33.0
31.505,ramp,6,8,L2 yaw,4.139,4.395,-0.256,-439.20,2.8,0.006,12.10,33.0
31.549,ramp,6,8,L2 yaw,4.031,4.395,-0.363,-439.20,2.8,0.006,12.10,33.0
31.602,ramp,6,8,L2 yaw,3.944,4.395,-0.451,0.00,4.8,0.006,12.20,33.0
31.646,ramp,6,8,L2 yaw,3.837,4.395,-0.558,0.00,4.8,0.006,12.20,33.0
31.700,ramp,6,8,L2 yaw,3.750,4.131,-0.381,0.00,4.0,0.006,12.20,33.0
31.743,ramp,6,8,L2 yaw,3.642,4.131,-0.489,0.00,4.0,0.006,12.20,33.0
31.797,ramp,6,8,L2 yaw,3.554,4.043,-0.489,-219.60,5.2,0.013,12.10,33.0
31.841,ramp,6,8,L2 yaw,3.447,4.043,-0.596,-219.60,5.2,0.013,12.10,33.0
31.895,ramp,6,8,L2 yaw,3.360,3.691,-0.332,0.00,4.0,0.006,12.20,33.0
31.938,ramp,6,8,L2 yaw,3.252,3.691,-0.439,0.00,4.0,0.006,12.20,33.0
31.992,ramp,6,8,L2 yaw,3.165,3.428,-0.263,-439.20,2.8,0.000,12.10,33.0
32.036,ramp,6,8,L2 yaw,3.057,3.428,-0.371,-439.20,2.8,0.000,12.10,33.0
32.090,ramp,6,8,L2 yaw,2.970,3.340,-0.370,0.00,4.0,0.006,12.20,33.0
32.133,ramp,6,8,L2 yaw,2.862,3.340,-0.478,0.00,4.0,0.006,12.20,33.0
32.187,ramp,6,8,L2 yaw,2.775,3.340,-0.565,0.00,5.6,0.006,12.20,33.0
32.231,ramp,6,8,L2 yaw,2.667,3.340,-0.673,0.00,5.6,0.006,12.20,33.0
32.285,ramp,6,8,L2 yaw,2.579,2.988,-0.409,0.00,5.2,0.013,12.10,33.0
32.328,ramp,6,8,L2 yaw,2.472,2.988,-0.516,0.00,5.2,0.013,12.10,33.0
32.382,ramp,6,8,L2 yaw,2.385,2.725,-0.340,0.00,4.0,0.006,12.20,33.0
32.426,ramp,6,8,L2 yaw,2.277,2.725,-0.447,0.00,4.0,0.006,12.20,33.0
32.483,ramp,6,8,L2 yaw,2.190,2.549,-0.359,-219.60,3.6,0.000,12.10,33.0
32.527,ramp,6,8,L2 yaw,2.074,2.549,-0.475,-219.60,3.6,0.000,12.10,33.0
32.591,ramp,6,8,L2 yaw,1.986,2.285,-0.299,-219.60,3.2,0.006,12.10,33.0
32.635,ramp,6,8,L2 yaw,1.859,2.285,-0.426,-219.60,3.2,0.006,12.10,33.0
32.689,ramp,6,8,L2 yaw,1.772,2.197,-0.425,0.00,4.8,0.006,12.10,33.0
32.733,ramp,6,8,L2 yaw,1.664,2.197,-0.533,0.00,4.8,0.006,12.10,33.0
32.787,ramp,6,8,L2 yaw,1.576,1.934,-0.358,0.00,4.0,0.006,12.10,33.0
32.831,ramp,6,8,L2 yaw,1.467,1.934,-0.466,0.00,4.0,0.006,12.10,33.0
32.885,ramp,6,8,L2 yaw,1.380,1.846,-0.466,0.00,4.8,0.006,12.10,33.0
32.929,ramp,6,8,L2 yaw,1.271,1.846,-0.574,0.00,4.8,0.006,12.10,33.0
32.983,ramp,6,8,L2 yaw,1.184,1.582,-0.398,0.00,5.2,0.006,12.10,33.0
33.027,ramp,6,8,L2 yaw,1.075,1.582,-0.507,0.00,5.2,0.006,12.10,33.0
33.081,ramp,6,8,L2 yaw,0.987,1.318,-0.331,0.00,4.0,0.000,12.20,33.0
33.125,ramp,6,8,L2 yaw,0.879,1.318,-0.439,0.00,4.0,0.000,12.20,33.0
33.179,ramp,6,8,L2 yaw,0.791,1.230,-0.439,-219.60,4.4,0.006,12.10,33.0
33.223,ramp,6,8,L2 yaw,0.683,1.230,-0.547,-219.60,4.4,0.006,12.10,33.0
33.277,ramp,6,8,L2 yaw,0.596,0.967,-0.371,0.00,4.0,0.006,12.10,33.0
33.321,ramp,6,8,L2 yaw,0.488,0.967,-0.479,0.00,4.0,0.006,12.10,33.0
33.375,ramp,6,8,L2 yaw,0.400,0.879,-0.479,-219.60,4.8,0.013,12.20,33.0
33.419,ramp,6,8,L2 yaw,0.291,0.879,-0.587,-219.60,4.8,0.013,12.20,33.0
33.473,ramp,6,8,L2 yaw,0.204,0.527,-0.323,0.00,3.6,0.006,12.20,33.0
33.517,ramp,6,8,L2 yaw,0.095,0.527,-0.432,0.00,3.6,0.006,12.20,33.0
33.587,ramp,6,8,L2 yaw,0.007,0.352,-0.345,0.00,4.0,0.006,12.10,33.0
33.631,ramp,6,8,L2 yaw,-0.133,0.352,-0.485,0.00,4.0,0.006,12.10,33.0
33.684,ramp,6,8,L2 yaw,-0.221,0.176,-0.396,0.00,5.2,0.006,12.10,33.0
33.728,ramp,6,8,L2 yaw,-0.328,0.176,-0.504,0.00,5.2,0.006,12.10,33.0
33.782,ramp,6,8,L2 yaw,-0.416,-0.088,-0.328,0.00,4.0,0.006,12.10,33.0
33.826,ramp,6,8,L2 yaw,-0.524,-0.088,-0.436,0.00,4.0,0.006,12.10,33.0
33.881,ramp,6,8,L2 yaw,-0.611,-0.176,-0.435,-219.60,4.8,0.006,12.10,33.0
33.925,ramp,6,8,L2 yaw,-0.720,-0.176,-0.544,-219.60,4.8,0.006,12.10,33.0
33.979,ramp,6,8,L2 yaw,-0.808,-0.439,-0.369,0.00,4.0,0.006,12.10,33.0
34.022,ramp,6,8,L2 yaw,-0.916,-0.439,-0.477,0.00,4.0,0.006,12.10,33.0
34.076,ramp,6,8,L2 yaw,-1.003,-0.615,-0.387,-219.60,3.6,0.006,12.20,33.0
34.119,ramp,6,8,L2 yaw,-1.110,-0.615,-0.495,-219.60,3.6,0.006,12.20,33.0
34.173,ramp,6,8,L2 yaw,-1.198,-0.791,-0.407,0.00,5.2,0.006,12.10,33.0
34.217,ramp,6,8,L2 yaw,-1.305,-0.791,-0.514,0.00,5.2,0.006,12.10,33.0
34.271,ramp,6,8,L2 yaw,-1.392,-1.143,-0.250,-219.60,3.2,0.006,12.10,33.0
34.314,ramp,6,8,L2 yaw,-1.500,-1.143,-0.357,-219.60,3.2,0.006,12.10,33.0
34.368,ramp,6,8,L2 yaw,-1.587,-1.143,-0.445,0.00,4.8,0.013,12.10,33.0
34.411,ramp,6,8,L2 yaw,-1.694,-1.143,-0.552,0.00,4.8,0.013,12.10,33.0
34.465,ramp,6,8,L2 yaw,-1.782,-1.494,-0.288,-439.20,2.8,0.000,12.10,33.0
34.509,ramp,6,8,L2 yaw,-1.889,-1.494,-0.395,-439.20,2.8,0.000,12.10,33.0
34.563,ramp,6,8,L2 yaw,-1.976,-1.494,-0.482,0.00,4.8,0.006,12.10,33.0
34.606,ramp,6,8,L2 yaw,-2.084,-1.494,-0.590,0.00,4.8,0.006,12.10,33.0
34.660,ramp,6,8,L2 yaw,-2.171,-1.758,-0.414,0.00,5.2,0.006,12.10,33.0
34.704,ramp,6,8,L2 yaw,-2.279,-1.758,-0.521,0.00,5.2,0.006,12.10,33.0
34.758,ramp,6,8,L2 yaw,-2.366,-2.021,-0.345,0.00,4.0,0.006,12.20,33.0
34.801,ramp,6,8,L2 yaw,-2.474,-2.021,-0.453,0.00,4.0,0.006,12.20,33.0
34.855,ramp,6,8,L2 yaw,-2.562,-2.197,-0.364,0.00,4.0,0.006,12.20,33.0
34.899,ramp,6,8,L2 yaw,-2.669,-2.197,-0.472,0.00,4.0,0.006,12.20,33.0
34.953,ramp,6,8,L2 yaw,-2.757,-2.285,-0.472,0.00,4.8,0.006,12.20,33.0
34.997,ramp,6,8,L2 yaw,-2.864,-2.285,-0.579,0.00,4.8,0.006,12.20,33.0
35.050,ramp,6,8,L2 yaw,-2.952,-2.549,-0.403,0.00,5.2,0.006,12.10,33.0
35.094,ramp,6,8,L2 yaw,-3.060,-2.549,-0.511,0.00,5.2,0.006,12.10,33.0
35.148,ramp,6,8,L2 yaw,-3.147,-2.812,-0.334,0.00,4.0,0.006,12.10,33.0
35.192,ramp,6,8,L2 yaw,-3.254,-2.812,-0.442,0.00,4.0,0.006,12.10,33.0
35.246,ramp,6,8,L2 yaw,-3.342,-3.076,-0.266,0.00,2.8,0.000,12.20,33.0
35.289,ramp,6,8,L2 yaw,-3.450,-3.076,-0.374,0.00,2.8,0.000,12.20,33.0
35.343,ramp,6,8,L2 yaw,-3.537,-3.252,-0.285,0.00,3.2,0.006,12.20,33.0
35.387,ramp,6,8,L2 yaw,-3.645,-3.252,-0.393,0.00,3.2,0.006,12.20,33.0
35.441,ramp,6,8,L2 yaw,-3.733,-3.252,-0.481,0.00,4.8,0.006,12.20,33.0
35.485,ramp,6,8,L2 yaw,-3.841,-3.252,-0.589,0.00,4.8,0.006,12.20,33.0
35.539,ramp,6,8,L2 yaw,-3.929,-3.604,-0.325,-219.60,3.2,0.006,12.10,33.0
35.583,ramp,6,8,L2 yaw,-4.037,-3.604,-0.433,-219.60,3.2,0.006,12.10,33.0
35.637,ramp,6,8,L2 yaw,-4.125,-3.779,-0.345,0.00,4.4,0.006,12.20,33.0
35.681,ramp,6,8,L2 yaw,-4.232,-3.779,-0.453,0.00,4.4,0.006,12.20,33.0
35.735,ramp,6,8,L2 yaw,-4.320,-3.955,-0.365,0.00,3.6,0.006,12.10,33.0
35.779,ramp,6,8,L2 yaw,-4.429,-3.955,-0.474,0.00,3.6,0.006,12.10,33.0
35.833,ramp,6,8,L2 yaw,-4.516,-4.131,-0.385,0.00,4.0,0.013,12.20,33.0
35.877,ramp,6,8,L2 yaw,-4.624,-4.131,-0.493,0.00,4.0,0.013,12.20,33.0
35.931,ramp,6,8,L2 yaw,-4.712,-4.307,-0.406,0.00,5.2,0.013,12.10,33.0
35.975,ramp,6,8,L2 yaw,-4.821,-4.307,-0.514,0.00,5.2,0.013,12.10,33.0
36.029,ramp,6,8,L2 yaw,-4.909,-4.658,-0.251,-219.60,2.8,0.000,12.10,33.0
36.073,ramp,6,8,L2 yaw,-5.017,-4.658,-0.359,-219.60,2.8,0.000,12.10,33.0
36.138,ramp,6,8,L2 yaw,-5.105,-4.746,-0.359,0.00,4.0,0.006,12.10,33.0
36.182,ramp,6,8,L2 yaw,-5.235,-4.746,-0.489,0.00,4.0,0.006,12.10,33.0
36.236,ramp,6,8,L2 yaw,-5.322,-5.010,-0.312,-219.60,4.0,0.006,12.20,33.0
36.279,ramp,6,8,L2 yaw,-5.430,-5.010,-0.420,-219.60,4.0,0.006,12.20,33.0
36.334,ramp,6,8,L2 yaw,-5.518,-5.010,-0.508,0.00,6.0,0.006,12.10,33.0
36.377,ramp,6,8,L2 yaw,-5.626,-5.010,-0.616,0.00,6.0,0.006,12.10,33.0
36.431,ramp,6,8,L2 yaw,-5.713,-5.361,-0.352,0.00,4.0,0.013,12.20,33.0
36.475,ramp,6,8,L2 yaw,-5.822,-5.361,-0.460,0.00,4.0,0.013,12.20,33.0
36.529,ramp,6,8,L2 yaw,-5.824,-5.361,-0.463,0.00,4.8,0.006,12.10,33.0
36.532,ramp,6,8,L2 yaw,-5.824,-5.361,-0.463,0.00,4.8,0.006,12.10,33.0
36.576,ramp,6,8,L2 yaw,-5.738,-5.361,-0.376,0.00,4.8,0.006,12.10,33.0
36.630,ramp,6,8,L2 yaw,-5.650,-5.625,-0.025,0.00,2.0,0.000,12.10,33.0
36.674,ramp,6,8,L2 yaw,-5.542,-5.625,0.083,0.00,2.0,0.000,12.10,33.0
36.738,ramp,6,8,L2 yaw,-5.454,-5.625,0.171,0.00,0.0,0.000,12.20,33.0
36.782,ramp,6,8,L2 yaw,-5.325,-5.625,0.300,0.00,0.0,0.000,12.20,33.0
36.836,ramp,6,8,L2 yaw,-5.239,-5.625,0.386,0.00,3.2,0.006,12.10,33.0
36.880,ramp,6,8,L2 yaw,-5.130,-5.625,0.495,0.00,3.2,0.006,12.10,33.0
36.934,ramp,6,8,L2 yaw,-5.043,-5.625,0.582,0.00,6.0,0.006,12.10,33.0
36.977,ramp,6,8,L2 yaw,-4.935,-5.625,0.690,0.00,6.0,0.006,12.10,33.0
37.031,ramp,6,8,L2 yaw,-4.847,-5.098,0.250,0.00,2.4,0.006,12.20,33.0
37.075,ramp,6,8,L2 yaw,-4.740,-5.098,0.357,0.00,2.4,0.006,12.20,33.0
37.129,ramp,6,8,L2 yaw,-4.653,-5.098,0.445,0.00,4.4,0.006,12.20,33.0
37.173,ramp,6,8,L2 yaw,-4.545,-5.098,0.553,0.00,4.4,0.006,12.20,33.0
37.226,ramp,6,8,L2 yaw,-4.457,-4.834,0.377,0.00,3.6,0.006,12.10,33.0
